ISRC,Track,Artist,Release Date,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Explicit Track
USWB12400001,Scared To Start,Michael Marcagi,2024-01-12,71.2,284119669.0,23417.0,101687677.0,84.0,14777855.0,145459.0,,509611.0,18832300.0,290887958.0,0
USUM72215262,Super Freaky Girl,Nicki Minaj,2022-08-12,71.2,549382975.0,88241.0,44497733.0,64.0,128432797.0,2507944.0,777200.0,583041946.0,5107877505.0,1132042114.0,1
GBARL2300300,Miracle (with Ellie Goulding),Calvin Harris,2023-03-10,71.1,425999315.0,91229.0,100955340.0,74.0,81238584.0,760116.0,144223.0,20190291.0,342295893.0,741916635.0,0
AUZS21100040,Somebody That I Used To Know,Gotye,2011-01-01,71.0,1752826514.0,352833.0,87651528.0,74.0,2729174469.0,22532779.0,312945.0,551329120.0,4679645090.0,490308209.0,0
USAT21502909,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,2015-11-05,70.6,1859886400.0,161156.0,90365431.0,78.0,3951663770.0,23086917.0,75102.0,49222866.0,265917250.0,2123773688.0,0
USUYG1287925,Oh No,Kreepa,2019-12-13,70.6,40284121.0,14548.0,3212878.0,41.0,17978707.0,466425.0,18821381.0,4959548763.0,61088562861.0,994245.0,1
USQX91900309,Pop Out (feat. Lil Tjay),Polo G,2019-02-07,70.6,858059276.0,181654.0,27803039.0,70.0,464768581.0,3626173.0,732132.0,48817948.0,417831392.0,25717036.0,1
USWB11506516,7 Years,Lukas Graham,2015-06-16,70.5,1916203330.0,218955.0,70223741.0,78.0,2155590787.0,17104498.0,1080789.0,102852730.0,877998186.0,1859362069.0,0
USWB12201213,Something in the Orange,Zach Bryan,2022-04-22,70.4,891578597.0,134151.0,56220971.0,82.0,121756122.0,612540.0,428919.0,61522352.0,536850823.0,545454569.0,0
USUM72222552,AMARGURA,KAROL G,2023-02-24,70.4,629102459.0,31206.0,51913972.0,81.0,317295184.0,924600.0,969500.0,28700787.0,404330162.0,814335857.0,1
USQ4E1300686,"Happy - From ""Despicable Me 2""",Pharrell Williams,2013-01-01,70.4,1379786786.0,204118.0,68556599.0,75.0,1307002701.0,8641116.0,3028049.0,187452999.0,2112220730.0,1231886563.0,0
USSD12201328,Bailando Bachata,Chayanne,2023-05-25,70.2,136724343.0,15391.0,18104979.0,72.0,252644706.0,1115099.0,1500000.0,24961548.0,525208493.0,1343661668.0,0
QMFMF2394976,La Bebe (Remix) [Apple Music Live],Peso Pluma,2023-12-06,70.2,,,,,,,2303000.0,191592684.0,2172310968.0,,0
USUM71604711,Treat You Better,Shawn Mendes,2016-06-03,70.2,2164074552.0,183260.0,79238401.0,80.0,2766700889.0,14538731.0,656214.0,34125620.0,218876789.0,1763875267.0,0
USUM72215366,Feliz Cumpleaï¿½ï¿½os Fe,Feid,2022-08-19,70.1,944833760.0,84300.0,40737356.0,78.0,442672273.0,1382190.0,712759.0,110146879.0,1137735925.0,656176233.0,0
GBMQN1200012,Let Her Go,Passenger,2012-07-27,70.1,2252713547.0,84884.0,25149126.0,69.0,3967431755.0,18261574.0,822.0,19565297.0,198665893.0,1802593895.0,0
AUMEV2435468,Fall Back,Lithe,2024-03-21,70.1,78227549.0,10811.0,34967691.0,81.0,18048583.0,346316.0,1827.0,366700.0,5400000.0,10740206.0,0
USAT21500597,Stressed Out,Twenty One Pilots,2015-04-28,70.1,2313532702.0,333612.0,85684817.0,79.0,3241796669.0,22573742.0,440911.0,82148305.0,664725202.0,508271083.0,0
USAT22100017,Astronaut In The Ocean,Masked Wolf,2019-01-01,70.0,1251675613.0,233472.0,41467312.0,67.0,1001433936.0,13378087.0,149047.0,21845741.0,338873585.0,559326384.0,1
USSM11303954,All of Me,John Legend,2012-01-01,69.8,2382407025.0,259202.0,144805002.0,80.0,3064193777.0,17820289.0,536497.0,59268693.0,643209321.0,1769031393.0,0
USRC12100442,2055,Sleepy Hallow,2021-04-14,69.7,811700245.0,195603.0,31185690.0,77.0,168936854.0,1450642.0,321061.0,90460360.0,752325431.0,214637799.0,1
USAT22400561,Bandit,Don Toliver,2024-02-01,69.6,152597421.0,19834.0,64067368.0,12.0,6556571.0,181948.0,,5037290.0,98100600.0,578162886.0,1
USYAH1600107,Redbone,Childish Gambino,2016-11-17,69.6,1615152539.0,377159.0,51251842.0,76.0,887924965.0,7755679.0,111904.0,56162755.0,430258743.0,5477326.0,1
USA2P2410436,Yimmy Yimmy,Tayc,2024-03-08,69.5,28543791.0,1305.0,5420569.0,74.0,148165738.0,1392549.0,,2333587.0,37252006.0,44349246.0,0
USWD12328244,"This Is The Thanks I Get?! - From ""Wish""",Chris Pine,2023-10-25,69.4,15090071.0,1405.0,7665573.0,,6176518.0,49281.0,2600000.0,15257747.0,182005109.0,297428.0,0
USWD12112915,We Don't Talk About Bruno,Carolina Gaitï¿½ï¿½n - La G,2021-11-19,69.4,502781351.0,57858.0,20151204.0,68.0,749366767.0,5566798.0,601478.0,415546697.0,3341780836.0,65811641.0,0
USUG12203266,You Proof,Morgan Wallen,2022-05-13,69.3,644437397.0,64367.0,18795673.0,79.0,141964689.0,814824.0,128357.0,28267176.0,327463451.0,437506457.0,0
USUM72119916,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,2021-09-03,69.2,1502382072.0,240419.0,57503380.0,75.0,,,913200.0,449105708.0,4053240923.0,,0
GBAHT1901303,Break My Heart,Dua Lipa,2020-03-25,69.2,1198689895.0,130486.0,49149923.0,71.0,761387435.0,6874611.0,975132.0,134321535.0,1509626629.0,2047745592.0,0
KRA402200020,Shut Down,BLACKPINK,2022-09-16,69.0,654818451.0,39852.0,17682503.0,67.0,633781726.0,11421404.0,844032.0,374048198.0,3365539262.0,383386318.0,0
QZ7HP2300092,Regalo De Dios,Juliï¿½ï¿½n ï¿½ï¿½lvarez y su Norteï,2023-11-17,68.9,205050873.0,6236.0,32107085.0,81.0,242715015.0,1024215.0,,1660.0,20904.0,1291400606.0,0
USA2P2431076,Never Let Go,Jung Kook,2024-06-07,68.9,26891849.0,722.0,63940453.0,81.0,5611228.0,686901.0,,,,,0
QMEU32211578,Toyour ï¿½ï¿½ï¿,Rasha Nahas,2023-01-20,68.9,11360.0,26.0,3294.0,6.0,854850866.0,6612.0,,,,,0
SGB502214297,Chill Vibes,Tollan Kim,2022-03-31,68.8,1212312.0,560.0,367540.0,32.0,668067.0,10341.0,9268296.0,888782233.0,14162352713.0,,0
USWB11802236,MIA (feat. Drake),Bad Bunny,2018-10-11,68.7,1318254846.0,159832.0,44868247.0,71.0,1572511545.0,8633372.0,535956.0,20456871.0,244589825.0,518407208.0,0
USUG12001281,Toosie Slide,Drake,2020-04-03,68.7,1059262917.0,200623.0,36388485.0,64.0,507137305.0,5604031.0,3039186.0,404119328.0,3734881670.0,352518335.0,1
USUM72300862,MIENTRAS ME CURO DEL CORA,KAROL G,2023-02-24,68.7,426341106.0,29511.0,24418991.0,76.0,304538874.0,2238586.0,1577292.0,68382766.0,871654140.0,172894442.0,0
USUG12401031,Down Bad,Taylor Swift,2024-04-18,68.7,210385853.0,5179.0,38317286.0,80.0,18713330.0,225439.0,46800.0,9697319.0,65541536.0,934654.0,1
USUM71911808,Ballin' (with Roddy Ricch),Mustard,2019-06-28,68.7,907346612.0,200091.0,36757073.0,69.0,372311322.0,3400085.0,145147.0,27666027.0,245290801.0,39893642.0,1
ARF062200275,La llama que Baila,El Reino Infantil,2022-06-10,68.5,665611.0,145.0,25771.0,22.0,1209387613.0,3358774.0,,,,,0
USAT22402805,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,2024-05-16,68.5,33661899.0,3565.0,32881291.0,79.0,3729783.0,62696.0,,201600.0,1441200.0,180045931.0,0
USRC12201441,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,2022-05-06,68.2,553783547.0,83450.0,40562156.0,68.0,238368386.0,2671201.0,481825.0,313806405.0,2994040421.0,62996039.0,1
USSD12300040,El Merengue,Marshmello,2023-03-03,68.2,528420867.0,59791.0,80570021.0,75.0,211317309.0,842146.0,252314.0,28930444.0,451806178.0,317407332.0,0
USUG12307428,Made For Me,Muni Long,2023-09-15,68.1,142945230.0,13253.0,40716529.0,76.0,66893881.0,833116.0,887.0,2044007.0,17122064.0,714859998.0,0
BXG6R2300792,Let's Go 4,Mc IG,2023-09-11,68.1,269785626.0,27317.0,24472348.0,,286261279.0,1999463.0,,,,1110835700.0,1
USSM12305019,TELEKINESIS,Travis Scott,2023-07-28,68.1,313693195.0,92838.0,14575457.0,75.0,31625039.0,372407.0,7369.0,3576724.0,32670713.0,1382.0,1
QZTPX2351515,Daqui pra Sempre,Manu,2023-09-22,68.0,181784966.0,12794.0,30495153.0,76.0,340975288.0,1553160.0,,6.0,179.0,1293752603.0,0
USQX92002595,Martin & Gina,Polo G,2020-05-15,68.0,885756212.0,212406.0,24064966.0,76.0,226717718.0,2205890.0,340101.0,27626217.0,200329006.0,3481432.0,1
USUM71819361,"thank u, next",Ariana Grande,2018-11-03,68.0,1878196824.0,134913.0,54753824.0,73.0,1479999649.0,20977857.0,1542901.0,119391916.0,982464070.0,919652612.0,1
USCM51600028,One Dance,Drake,2016-04-04,67.9,3192204066.0,379853.0,131832723.0,82.0,456806913.0,5068762.0,2381341.0,51227212.0,388544079.0,6670180.0,0
QZJRC1945204,ily (i love you baby) (feat. Emilee),Surf Mesa,2019-11-26,67.9,912461674.0,160875.0,50549340.0,70.0,200055211.0,2666083.0,7407429.0,285084510.0,3076620938.0,19649172.0,0
USUG11800447,Hope,XXXTENTACION,2018-03-16,67.8,1442703001.0,201082.0,35338608.0,78.0,460915912.0,7439249.0,699601.0,36684132.0,325870631.0,1874799.0,1
USRC12204190,TRUSTFALL,P!nk,2023-01-27,67.6,255898884.0,35610.0,35412821.0,65.0,95799266.0,746279.0,63475.0,9770601.0,112935118.0,391385059.0,0
USUM72001302,Intentions (feat. Quavo),Justin Bieber,2020-02-07,67.5,1177960398.0,124387.0,38596274.0,69.0,1048571287.0,8326026.0,532220.0,56736712.0,517889307.0,2283133309.0,0
QM4TW2315684,PRC,Peso Pluma,2023-01-24,67.4,668103212.0,52040.0,23580184.0,69.0,417352534.0,2399654.0,,63.0,1213.0,143646060.0,1
QZJ842000368,Lemonade,Internet Money,2020-08-14,67.3,1320495311.0,280937.0,43396860.0,12.0,446997037.0,4911417.0,1028504.0,178619501.0,1355578291.0,232205977.0,1
USSM12006586,WITHOUT YOU,The Kid LAROI,2020-11-06,67.0,927908363.0,192182.0,29317288.0,69.0,201781716.0,2768029.0,1806340.0,276254807.0,2189403368.0,106102604.0,1
USRC12302777,Sensational (feat. Davido & Lojay),Chris Brown,2023-10-20,66.9,70652012.0,20841.0,15882127.0,,74067917.0,702482.0,,1361002.0,13499846.0,518987600.0,1
US39N2203950,LET GO,Central Cee,2022-12-15,66.9,415699405.0,131562.0,25729246.0,70.0,120716253.0,1505981.0,71800.0,43271885.0,459919455.0,39958162.0,1
USC4R2338087,Blister In The Sun,Violent Femmes,2023-12-01,66.9,250321751.0,34.0,302.0,,,,,,,,0
QMCE32000145,Savage (feat. Beyoncï¿½ï¿½) - R,Megan Thee Stallion,2020-04-29,66.8,428986855.0,49403.0,19102863.0,57.0,179237329.0,1934526.0,11268723.0,807114884.0,7823796917.0,15380362.0,1
USAT21903300,No Idea,Don Toliver,2019-05-29,66.8,922761340.0,176497.0,26466335.0,74.0,469284408.0,5223780.0,5114497.0,684428445.0,5254571599.0,110233854.0,0
USUM71516761,Love Yourself,Justin Bieber,2015-11-09,66.8,2423583406.0,221550.0,85152861.0,78.0,2154325842.0,11828484.0,412296.0,54794151.0,546197873.0,1521238263.0,0
QZ9QQ2400125,Tï¿½ï¿½ ,Fuerza Regida,2024-02-09,66.7,188154454.0,6068.0,47264152.0,82.0,124152999.0,632963.0,,2121100.0,27500000.0,528622354.0,0
ITH642025474,Cari Mama Muda (Senorita Joven) - Original Mix,Carella,2021-02-13,66.6,149072.0,53.0,14039.0,7.0,,,13600432.0,29203710.0,339961056.0,,0
QMRSZ2203220,Need A Favor,Jelly Roll,2022-12-09,66.5,166866092.0,26335.0,16587886.0,73.0,49337131.0,600551.0,56261.0,9453847.0,133788711.0,,0
INW262317690,Heeriye (feat. Arijit Singh),Jasleen Royal,2023-07-25,66.4,296399608.0,19549.0,12641512.0,74.0,387713750.0,3452796.0,,2047685.0,38736854.0,97316722.0,0
USSM11600251,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,2016-01-01,66.4,1429277695.0,126593.0,41728493.0,71.0,2888870306.0,12986504.0,1577534.0,83366309.0,1155210017.0,1722808916.0,0
US23A1566792,Anabella,Khaid,2023-07-14,66.3,14645123.0,2424.0,586834.0,52.0,28065515.0,194782.0,3325481.0,18297800.0,222489625.0,55637507.0,1
UKXN22459926,Cuando Te Amï¿,Cupula Roja,2024-06-08,66.3,,,,,97907.0,436.0,,,,,0
USSM12200047,Bam Bam (feat. Ed Sheeran),Camila Cabello,2021-10-29,66.2,907821800.0,106835.0,71070491.0,68.0,242506280.0,2540594.0,165069.0,54851263.0,702113761.0,4973499360.0,0
CYA112001070,The Motto,Tiï¿½ï¿,2021-11-04,66.2,818199643.0,147373.0,98477761.0,70.0,300558745.0,1923570.0,121422.0,28637203.0,591641859.0,2987052499.0,0
USUM72310919,Single Soon,Selena Gomez,2023-08-25,66.2,205555865.0,18831.0,38391532.0,70.0,62487981.0,1546366.0,68600.0,22643113.0,237154932.0,1218609754.0,0
USQX91802294,Falling Down - Bonus Track,Lil Peep,2018-09-19,66.1,1156060152.0,189320.0,31366549.0,76.0,402381959.0,5703867.0,71568.0,19623543.0,153710600.0,15276414.0,1
USSD11800157,Sin Pijama,Becky G,2018-04-20,65.9,785389574.0,70607.0,24678614.0,61.0,2377255570.0,10176631.0,4050216.0,68127919.0,989856037.0,363969139.0,0
USUG12004194,Wasted On You,Morgan Wallen,2021-01-08,65.7,717226454.0,73851.0,11500647.0,79.0,404363419.0,2296639.0,55649.0,7599044.0,86145458.0,350781335.0,0
USSM12206234,BREAK MY SOUL,Beyoncï¿,2022-06-21,65.7,443564590.0,80121.0,43604917.0,64.0,122345818.0,1753026.0,247082.0,93051722.0,1231848412.0,4088928383.0,0
ING642308945,Nimbu Kharbuja Bhail 2,Khesari Lal Yadav,2023-12-11,65.6,9396018.0,139.0,195881.0,,286293095.0,1983672.0,,,,898221577.0,0
QM4TW2218315,Murder In My Mind,Kordhell,2022-01-21,65.6,668285368.0,120095.0,62454609.0,74.0,135561359.0,1695128.0,1103489.0,258958538.0,2877613437.0,,1
USRC11502934,Unstoppable,Sia,2016-01-21,65.5,1285237951.0,166761.0,75244498.0,76.0,1383536938.0,11277243.0,7657876.0,920079246.0,14808888629.0,2811155497.0,0
USUG12101243,traitor,Olivia Rodrigo,2021-05-21,65.5,1564979439.0,150597.0,73290053.0,80.0,500794182.0,7451635.0,453412.0,392179677.0,2639611818.0,2578474407.0,0
USSM11607555,goosebumps,Travis Scott,2016-09-16,65.5,2396737761.0,381756.0,90317118.0,82.0,1334796210.0,12947143.0,1025273.0,181634476.0,1545294272.0,202525787.0,1
QZM5U2100064,Quï¿½ï¿½ Mï¿½ï¿,J Balvin,2021-05-28,65.3,811810737.0,117049.0,31186381.0,67.0,874107993.0,4127669.0,914703.0,200383930.0,1748578220.0,176466990.0,0
QZAKB2136210,Hrs and Hrs,Muni Long,2021-11-19,65.3,241632869.0,58384.0,11312967.0,67.0,179211319.0,1646854.0,2843662.0,390407298.0,3549690741.0,106620435.0,1
QM6MZ1917908,Boy With Luv (feat. Halsey),BTS,2019-04-12,65.0,1165842896.0,62333.0,28686399.0,70.0,2104797932.0,35291841.0,1944635.0,287006154.0,2199922028.0,161956996.0,0
ES64E2455101,Broccoli,ati2x06,2024-01-17,64.9,846435891.0,1.0,42.0,,,,,,,,0
AUUM72100371,Angel Baby,Troye Sivan,2021-09-09,64.9,533416336.0,51383.0,15263459.0,68.0,293168763.0,2744278.0,6384142.0,410346965.0,4418855338.0,1548038923.0,0
USUG12104403,Way 2 Sexy (with Future & Young Thug),Drake,2021-09-03,64.7,559759920.0,159492.0,30567448.0,67.0,190901062.0,2026532.0,763500.0,263361535.0,2410691959.0,190621640.0,1
ING642402634,Bhauji Lenge Lenge,Khesari Lal Yadav,2024-04-05,64.6,1319711.0,27.0,200816.0,,105682742.0,819009.0,,,,,0
USUM72406641,SORRY 4 THAT MUCH,Feid,2024-06-07,64.5,8757910.0,1184.0,87529320.0,71.0,3466744.0,141011.0,9478.0,3201272.0,25443365.0,973900.0,1
ITB002100115,I WANNA BE YOUR SLAVE,Mï¿½ï¿½ne,2021-03-19,64.4,1053626902.0,240281.0,35343056.0,77.0,286243073.0,5394802.0,415619.0,226005917.0,1755214047.0,275474626.0,1
USSM12203787,PUFFIN ON ZOOTIEZ,Future,2022-04-29,64.3,395167576.0,135307.0,21175776.0,71.0,117364602.0,803990.0,31391.0,6266752.0,66661123.0,325170705.0,1
USA2P2346470,3D (feat. Jack Harlow),Jung Kook,2023-09-29,64.3,573249007.0,27154.0,33077841.0,74.0,166687005.0,4539515.0,30142.0,9786252.0,66859275.0,1859365360.0,1
USAT21700684,XO Tour Llif3,Lil Uzi Vert,2017-03-24,64.2,2123458039.0,59071.0,11326598.0,24.0,243662429.0,2597999.0,12978.0,2359976.0,17150790.0,1106864.0,1
QMJMT2204481,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,2022-10-28,64.2,378282960.0,66018.0,36625617.0,65.0,44883383.0,477531.0,676437.0,120792885.0,1367774822.0,,0
GBARL2300798,Desire (with Sam Smith),Calvin Harris,2023-07-28,64.2,226519256.0,43558.0,87204848.0,75.0,51312470.0,504978.0,1946.0,80070.0,2439093.0,524372800.0,0
SGB502236207,Cute,Aurel Surya Lie,2022-08-29,64.1,142732.0,90.0,4986.0,21.0,195295.0,5143.0,6975800.0,319088576.0,5316677737.0,,0
GBUM72104705,Cold Heart - PNAU Remix,Elton John,2017-11-10,64.0,2011121774.0,314601.0,173805568.0,77.0,545470329.0,2971579.0,472726.0,57732873.0,943751388.0,4809912436.0,0
USSM11900950,Con Altura,ROSALï¿½,2019-03-28,63.9,770653954.0,81459.0,36880651.0,66.0,2296478541.0,10488884.0,216000.0,24907115.0,353024939.0,485556969.0,0
QM4TX2478220,ýýýýýý (HEYA),IVE,2024-04-29,63.8,32189908.0,1646.0,17870918.0,60.0,56484359.0,869830.0,,2558230.0,19697730.0,,0
USUM71911618,LA CANCIï¿½,J Balvin,2019-06-28,63.8,1706325903.0,149957.0,78600154.0,79.0,1527773578.0,6954777.0,51934.0,21045881.0,143346183.0,334064909.0,0
QZ22B1859046,In My Mind,Dynoro,2017-11-15,63.8,1432473324.0,235239.0,70280564.0,74.0,1652679786.0,14105895.0,973173.0,34950153.0,481312317.0,476314802.0,0
USRC11400498,Chandelier,Sia,2014-01-01,63.8,1729264620.0,171065.0,77207881.0,75.0,3137616905.0,17150946.0,369612.0,124140769.0,1176707701.0,1774014030.0,0
USUM71809132,Eastside (with Halsey & Khalid),benny blanco,2018-07-12,63.7,1736530084.0,174867.0,50426363.0,73.0,885823017.0,4489619.0,133341.0,12574029.0,116720227.0,698890380.0,0
USUM72000788,Godzilla (feat. Juice WRLD),Eminem,2020-01-17,63.7,1456635235.0,241715.0,56568076.0,78.0,657464189.0,10293443.0,162256.0,37734089.0,310162794.0,280494505.0,1
USSM11401317,All About That Bass,Meghan Trainor,2014-01-01,63.6,815661095.0,92401.0,43164406.0,70.0,2725121387.0,10672692.0,423870.0,58123781.0,620379145.0,649286436.0,1
INY092200126,"Besharam Rang (From ""Pathaan"")",Vishal-Shekhar,2022-12-12,63.5,218291402.0,10974.0,8344652.0,66.0,687030830.0,4823376.0,473000.0,26417464.0,568124616.0,1434494.0,0
QZVEM2364808,MR. TAKE YA B*TCH (FEAT. CHRISEANROCK),Lil Mabu,2023-10-17,63.4,64754747.0,15452.0,1964606.0,,45962989.0,688170.0,1419200.0,159289734.0,1354562740.0,266843018.0,1
QM6P42332212,Cheques,Shubh,2023-05-19,63.4,276505971.0,18698.0,9458603.0,73.0,356244269.0,3597189.0,546123.0,13229231.0,193157167.0,596803.0,0
GBCEN2000163,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,2021-01-15,63.3,979440925.0,257132.0,93789915.0,72.0,43045405.0,285558.0,419400.0,21243042.0,269812694.0,88241.0,0
USUM72305982,VAGABUNDO,Sebastian Yatra,2023-05-12,63.3,337650898.0,44292.0,44021764.0,75.0,226249916.0,862952.0,241103.0,34797656.0,505139679.0,186376381.0,0
USRC11502935,Cheap Thrills,Sia,2015-12-17,63.2,1779046979.0,161840.0,45579916.0,70.0,2306432379.0,13236478.0,836539.0,56823958.0,925857941.0,1534392666.0,0
USUM71923046,Yummy,Justin Bieber,2020-01-03,63.2,792379282.0,96177.0,23338709.0,62.0,887226751.0,13188871.0,4410189.0,173359563.0,2580705782.0,603698593.0,0
USRC12204025,On My Mama,Victoria Monï¿½,2023-06-16,63.1,119798692.0,16874.0,43909927.0,65.0,57621851.0,673949.0,52478.0,14376748.0,138101105.0,286698611.0,1
USUG12001905,Wishing Well,Juice WRLD,2020-07-10,63.1,901486450.0,157381.0,25837638.0,71.0,419337114.0,4349040.0,491431.0,53221207.0,482804184.0,19920776.0,1
ZA41S2304411,Jale 2 (feat. Vinay Yadav & Neha Shukla),Shiva Choudhary,2023-10-26,63.1,,3.0,710.0,,355029539.0,2185177.0,,,,880969649.0,0
GBUM71704089,Too Good At Goodbyes,Sam Smith,2017-09-08,62.9,2061017397.0,157801.0,71564108.0,78.0,1988375859.0,11184649.0,742139.0,16133167.0,118957400.0,1820962866.0,0
JPU902303303,SPECIALZ,King Gnu,2023-09-01,62.8,178413226.0,22972.0,6194085.0,78.0,270988549.0,1664863.0,174300.0,88806278.0,729015072.0,514087095.0,0
NGA3B2219002,Ta Ta Ta,Bayanni,2022-08-24,62.8,85207310.0,31737.0,2778661.0,62.0,59927668.0,420475.0,4914172.0,92105584.0,1493815667.0,4900911.0,1
ARP7V2300002,Un Finde | CROSSOVER #2,Big One,2023-04-04,62.6,361219290.0,34991.0,12554230.0,72.0,319150330.0,1101883.0,710900.0,63611915.0,947077415.0,329133682.0,0
USUM71702833,There's Nothing Holdin' Me Back,Shawn Mendes,2016-09-23,62.6,2043626431.0,185796.0,81455782.0,80.0,1683710842.0,12626585.0,2310405.0,82394327.0,544400947.0,1720678088.0,0
FR2X42446102,Gulabi Sadi,Sanju Rathod,2024-02-06,62.6,34996527.0,983.0,2100536.0,69.0,170115238.0,1923890.0,2046.0,5503.0,87900.0,152304022.0,0
DEUM71906724,Breaking Me,Topic,2019-12-19,62.5,1128612961.0,184002.0,50489973.0,69.0,473684535.0,3364098.0,564408.0,46664008.0,602190373.0,67356913.0,0
QZANY1700215,The 5th Letter,Hollywood Dots The Oncelor,2022-10-28,62.4,,,,,928039252.0,1154421.0,,,,,1
QM24S2400638,Belong Together,Mark Ambor,2024-02-16,62.4,233969547.0,19001.0,153692182.0,87.0,15918146.0,259139.0,,569975.0,7383118.0,71148977.0,0
USCJY1431349,Shake It Off,Taylor Swift,2014-01-01,62.3,1409692678.0,162649.0,73697294.0,74.0,3622416832.0,14917829.0,322329.0,269428239.0,2080409767.0,1595433972.0,0
QZPLS2390181,LOVELY BASTARDS,ZWE1HVNDXR,2023-08-25,62.2,224798632.0,37906.0,25613376.0,,96276929.0,1777074.0,781267.0,222202542.0,2266242364.0,21726048.0,1
USUYG1313832,La Curiosidad,Jay Wheeler,2020-06-12,62.1,1099019265.0,107383.0,57705968.0,78.0,1230683305.0,4830196.0,632899.0,113529720.0,973281040.0,123499549.0,0
USUM72023904,EL MAKINON,KAROL G,2021-03-24,62.0,574357002.0,69491.0,28426363.0,69.0,1180418876.0,5566219.0,487000.0,56713955.0,627030538.0,594246368.0,0
USWB12201574,In The Stars,Benson Boone,2022-04-29,61.9,725214939.0,107667.0,48040727.0,74.0,204956968.0,2396003.0,626129.0,233812388.0,2046007902.0,2723304479.0,0
USRC12203632,Shirt,SZA,2022-10-28,61.9,469322271.0,68997.0,24096906.0,73.0,77831118.0,981474.0,50996.0,44266733.0,419727783.0,61197280.0,1
QZK6N2415960,Tiryakinim,Bayhan,2024-04-18,61.8,34304595.0,1805.0,4615455.0,71.0,65487083.0,469277.0,,,,2606582.0,0
USSM12402040,We Don't Trust You,Future,2024-03-22,61.7,68542565.0,13345.0,6655318.0,,17365209.0,248471.0,,,,381728.0,1
BRSME2300692,Tï¿½ï¿,DENNIS,2023-05-04,61.7,333339751.0,41237.0,24980357.0,69.0,164941550.0,1130932.0,1253933.0,124997599.0,1585272275.0,158095067.0,0
QZYHM2362070,Cï¿½ï¿½ï¿½t ï¿½ï¿½ï¿½ï¿,Tï¿½ï¿½ng Duy ,2023-09-28,61.6,6921900.0,1554.0,91085.0,,119888947.0,390939.0,1800000.0,18029920.0,497979360.0,2119803.0,0
USUG11800560,Call Out My Name,The Weeknd,2018-03-29,61.6,1780889877.0,229909.0,75001452.0,79.0,1366385062.0,10766000.0,284554.0,89244170.0,742902070.0,288311308.0,0
DEUM71905792,Lose Control,MEDUZA,2019-09-27,61.6,932911098.0,180309.0,53903360.0,66.0,412062322.0,4053612.0,5201086.0,487782696.0,5676756004.0,99396759.0,0
USUM72401992,THE GREATEST,Billie Eilish,2024-05-17,61.5,74533081.0,4192.0,13299713.0,84.0,4455957.0,101176.0,166.0,,,934654.0,0
USSD11800257,X - Remix,Nicky Jam,2018-06-19,61.5,341040837.0,36912.0,15902955.0,60.0,2922815312.0,10451653.0,16100.0,3472949.0,24802266.0,234524144.0,0
QMCE31902418,223's (feat. 9lokknine),YNW Melly,2019-08-09,61.4,484542375.0,97431.0,11914330.0,64.0,164470388.0,1490017.0,6584665.0,105210640.0,999433711.0,15442781.0,1
